lat,lon,HFO_s,DRO_s,ECO_S_s
61.591,28.17,1.0,2.8,5.0
-20.682,-66.954,2.8,5.0,5.0
-32.5,-70.762,2.8,3.3,5.0
27.045,58.303,3.3,2.0,3.9
-2.045,27.011,1.6,1.2,3.4
-77.955,-104.096,0,0,0
25.227,99.276,2.8,1.2,3.8
-2.5,12.484,1.0,1.6,2.3
74.318,-52.15,,,
25.227,116.323,4.5,1.2,5.0
-68.864,132.168,0,0,0
42.5,-4.0,3.0,2.0,4.4
-70.682,21.985,0,0,0
52.045,-85.574,0,1.9,2.2
-8.864,-55.102,1.6,0.8,0.2
54.318,-105.356,1.6,2.4,1.4
12.045,-2.784,3.1,1.5,3.6
38.409,-3.473,2.8,1.9,5.0
-12.5,-49.935,2.6,1.0,1.3
29.773,47.808,1.0,2.7,3.9
18.409,34.183,2.8,5.0,2.9
37.045,93.555,1.0,1.6,5.0
42.955,123.614,3.3,2.1,5.0
20.227,15.968,2.0,4.1,5.0
59.773,52.782,1.6,1.8,3.8
13.864,-15.429,1.0,2.5,3.6
-32.955,-60.541,3.2,1.2,3.9
-12.955,27.245,1.6,1.5,0.3
-27.5,-49.602,3.1,1.0,3.7
-77.5,66.977,0,0,0
45.682,16.895,3.9,1.4,4.0
54.773,-106.9,0,2.2,5.0
-8.864,-48.673,2.9,1.0,3.0
20.682,48.032,1.6,4.6,0
-29.773,151.263,3.9,1.1,5.0
-28.864,26.158,2.0,2.5,5.0
29.773,21.161,0,4.0,5.0
32.955,-0.541,2.8,2.2,5.0
27.5,118.125,4.6,1.2,5.0
52.5,69.689,0,1.5,5.0
-2.955,15.0,1.6,0.9,2.1
-72.955,10.043,0,0,0
53.409,70.402,0,1.9,2.4
46.591,94.789,0,2.0,5.0
67.5,62.763,0,1.9,2.5
35.227,-115.0,2.0,1.9,2.6
34.773,76.196,2.3,1.4,2.5
-27.955,114.779,2.6,2.5,3.9
-19.773,32.53,2.6,1.9,4.5
44.773,83.446,2.9,2.4,5.0
66.591,16.571,0,2.3,3.3
12.5,77.342,4.1,1.1,2.6
10.227,-68.451,3.5,1.1,0.3
-19.318,-40.134,3.6,1.4,5.0
52.045,133.525,2.9,1.5,2.9
-80.682,129.375,0,0,0
71.136,-178.594,0,1.8,5.0
26.591,98.251,2.6,1.3,1.8
36.136,-120.468,2.9,1.8,1.4
5.682,8.441,3.1,0.9,2.3
-38.409,-72.926,2.6,0.9,5.0
56.591,95.149,1.6,2.8,2.6
-1.591,-61.967,0,0.8,0.3
-2.045,-46.078,2.6,1.4,2.1
75.227,-42.772,,,
36.136,-85.086,3.7,1.2,3.9
12.045,37.577,0,0,0
-5.227,139.899,1.0,1.1,1.9
56.591,26.773,2.3,2.0,2.6
-3.409,-79.545,3.3,2.4,5.0
49.318,41.431,3.1,1.5,4.7
51.591,-109.899,2.3,1.8,1.3
-11.591,14.595,1.0,1.5,5.0
38.864,-105.437,2.3,2.5,4.7
33.409,56.556,1.6,2.5,5.0
65.227,-125.783,0,3.5,5.0
30.682,65.982,3.1,2.8,5.0
34.318,117.344,3.8,2.4,5.0
57.5,-92.958,0,1.9,0
-25.227,-58.162,3.5,1.2,3.0
43.864,-107.622,0,2.5,2.3
-49.318,-67.892,0,3.2,5.0
22.5,-2.21,1.0,5.0,5.0
57.955,71.401,1.6,1.7,3.5
2.045,-59.697,0,1.4,0.4
77.5,-85.814,0,3.4,5.0
-3.409,-41.818,2.8,1.6,4.1
33.864,-79.484,3.5,1.2,5.0
21.591,82.439,3.3,1.1,4.6
22.5,96.999,2.6,0.9,5.0
44.318,23.451,3.2,2.1,3.9
33.409,95.166,1.6,0.9,5.0
58.409,16.442,0,1.9,5.0
55.682,113.154,2.3,1.6,5.0
71.591,-89.641,0,1.8,5.0
44.773,-67.46,1.0,1.4,5.0
23.864,87.273,4.1,1.0,5.0
72.045,-30.122,,,
52.5,-131.553,0,0.1,1.8
-12.955,13.273,1.0,1.6,5.0
54.773,-132.838,0,0.7,1.5
25.227,103.788,3.8,1.1,5.0
-73.864,1.636,0,0,0
46.136,-85.091,2.0,1.4,3.7
-82.5,114.231,0,0,0
52.5,59.255,1.6,1.9,5.0
54.773,69.17,1.6,1.7,2.7
31.591,-4.793,2.6,2.3,5.0
65.227,-122.53,0,0,0
-78.409,-105.283,0,0,0
-79.318,-45.306,0,0,0
34.773,98.834,3.1,1.5,5.0
5.682,47.681,2.3,2.1,5.0
71.591,89.641,0,2.0,3.2
60.682,53.814,1.6,1.8,3.8
-71.136,32.344,0,0,0
39.773,75.541,3.1,1.6,5.0
49.773,-111.094,1.0,3.6,1.0
-32.5,26.099,2.6,1.8,3.8
17.045,26.596,2.0,4.3,5.0
22.045,53.633,1.0,5.0,0
8.409,3.439,3.4,1.4,2.5
-30.682,28.504,3.3,2.0,5.0
64.318,137.093,2.5,2.3,5.0
-32.955,-57.297,3.5,1.1,5.0
-14.773,-53.742,0,0.8,1.3
-22.955,45.062,2.0,1.2,5.0
24.773,117.5,4.2,1.1,5.0
32.045,72.857,4.1,2.3,3.3
-49.773,-71.719,0,2.9,5.0
17.5,97.728,3.3,1.4,3.8
45.227,113.667,0,1.2,4.5
64.318,-17.791,1.0,1.4,1.8
28.409,25.272,0,2.4,4.6
20.227,49.839,1.6,3.0,2.2
15.227,45.882,2.8,1.5,5.0
-68.409,61.644,0,0,0
26.136,28.315,0,2.8,2.5
25.227,37.604,0,5.0,
-39.773,175.279,1.6,1.1,3.1
20.227,30.968,2.6,5.0,2.9
53.409,43.763,2.6,2.0,4.4
17.955,74.623,3.3,1.6,5.0
-13.409,-67.15,3.3,1.0,1.2
37.045,116.303,2.8,2.9,5.0
-24.773,29.5,3.3,1.8,2.4
-10.682,-67.846,2.6,0.9,5.0
57.5,-153.803,0,0,0.6
28.864,69.669,3.5,2.0,3.2
48.409,8.539,3.6,2.0,3.2
63.864,-138.739,1.6,1.4,1.6
-15.682,-68.325,3.4,1.2,2.0
-23.409,46.484,2.3,0.7,2.9
27.5,116.591,4.6,1.3,3.5
46.591,106.679,0,1.4,5.0
32.5,92.287,1.0,0.9,5.0
5.227,-55.595,1.6,1.4,0.6
52.955,98.661,1.6,1.3,3.1
24.318,41.577,2.0,2.6,5.0
44.773,117.336,1.0,1.6,5.0
64.773,127.811,2.6,2.3,3.3
38.409,22.572,2.6,0.8,3.1
49.773,109.688,2.8,1.8,2.4
68.409,117.123,0,2.2,2.3
33.409,107.674,4.0,2.4,5.0
6.136,-8.441,1.0,0.8,1.3
44.318,123.592,3.3,1.7,4.4
-11.591,32.664,2.6,1.6,0.6
40.682,72.957,2.0,2.6,4.8
-16.136,25.039,3.3,2.4,1.8
61.136,82.245,2.0,2.5,1.6
47.045,-90.832,0,0,0
18.864,54.407,2.3,3.5,3.2
27.5,53.693,3.4,3.0,5.0
-10.227,-46.325,2.6,1.2,2.0
61.591,149.443,1.0,2.1,4.4
58.864,-131.707,0,1.5,5.0
7.955,2.29,3.8,1.4,2.2
73.409,-42.026,,,
-2.045,-66.507,0,0.9,1.4
35.682,-105.652,2.0,3.1,5.0
13.864,17.766,2.8,3.6,4.4
-17.955,122.305,2.0,1.1,4.7
51.136,105.542,2.8,1.5,2.6
-12.045,-43.608,2.5,1.3,4.7
-82.045,85.091,0,0,0
50.682,-117.734,1.6,3.7,2.7
-74.318,3.364,0,0,0
40.227,-118.812,1.6,2.5,5.0
33.864,75.114,4.1,2.3,3.3
51.136,-67.952,1.0,1.4,5.0
17.5,-14.98,2.5,4.8,5.0
26.136,-9.101,1.0,5.0,5.0
60.682,-95.567,0,2.0,5.0
64.318,57.558,0,1.5,1.6
20.227,75.0,3.6,1.8,4.7
17.955,-99.894,3.2,1.3,3.6
-27.045,114.314,2.5,3.3,1.3
57.045,115.0,2.6,1.6,3.9
-22.5,140.709,2.8,3.7,5.0
23.409,34.121,2.0,3.6,2.5
0.682,-56.974,1.6,1.1,0
-31.136,149.249,3.8,1.1,4.3
-1.591,121.438,2.3,0.7,1.7
41.591,116.863,2.3,1.9,5.0
67.5,92.368,1.0,1.7,5.0
-23.864,46.612,2.3,0.7,2.9
-11.591,15.521,1.6,1.5,5.0
51.136,115.663,2.0,1.6,2.5
27.5,26.08,0,2.6,5.0
53.409,-116.068,1.6,2.3,0.5
-25.682,15.357,0,1.5,0
17.955,26.94,1.6,5.0,5.0
58.864,-153.659,1.0,1.3,0.1
-77.5,94.186,0,0,0
-16.136,-49.134,2.3,1.1,5.0
-81.591,83.793,0,0,0
-27.5,152.898,3.6,1.2,3.5
-2.5,-53.796,1.6,1.4,1.0
34.773,-110.982,1.0,2.6,5.0
1.136,-51.98,1.0,1.2,0.4
68.409,-144.247,0,1.2,0
55.227,-70.885,0,1.2,5.0
-2.045,112.358,2.3,0.9,3.8
67.045,50.68,1.0,1.7,2.4
32.5,56.771,2.5,2.8,2.5
26.591,37.32,2.0,4.7,5.0
-13.409,-75.544,2.6,1.5,5.0
72.955,95.021,0,2.9,4.8
38.409,117.492,2.0,3.0,5.0
24.773,93.5,5.0,0.7,5.0
50.227,94.961,0,1.6,2.6
7.955,-60.0,2.3,0.9,0
69.318,-78.429,0,0,5.0
-74.318,92.523,0,0,0
-8.864,-69.337,2.9,0.7,0.3
-24.773,-56.0,2.9,1.2,2.9
-26.591,129.732,0,3.2,1.6
25.682,30.965,0,4.6,5.0
60.682,-74.227,0,1.8,2.4
-77.5,-90.0,0,0,0
63.409,96.845,1.6,1.7,5.0
35.227,-85.0,3.5,0.9,3.9
-45.682,-71.48,0,1.9,5.0
-34.318,145.924,3.0,1.2,2.0
46.136,-92.945,2.3,1.9,4.4
6.591,22.386,1.6,1.0,3.6
33.409,-115.287,1.0,1.9,4.6
37.955,-119.617,3.3,1.6,1.6
-28.864,139.597,2.3,2.3,3.9
47.045,74.861,0,3.1,2.7
38.409,86.817,2.3,1.9,5.0
46.136,84.436,2.3,2.5,5.0
-2.955,31.818,2.0,1.2,3.9
4.773,-68.496,2.9,0.9,1.0
7.045,-63.355,1.6,1.1,0.4
64.773,-21.302,0,1.5,5.0
-52.045,-72.295,0,2.1,5.0
26.591,118.054,4.6,1.2,5.0
35.227,66.111,3.7,2.7,5.0
14.318,24.109,3.1,3.5,5.0
-10.682,28.615,1.6,1.2,2.2
67.955,142.55,1.0,2.5,2.8
-73.864,158.727,0,0,0
50.682,44.016,2.3,1.7,5.0
28.864,36.0,2.3,4.0,3.8
34.773,114.294,3.6,2.7,5.0
-1.136,134.149,0,0,0
-21.136,146.432,3.5,2.1,5.0
30.227,12.876,0,2.0,5.0
33.864,-2.458,3.3,2.6,5.0
32.5,96.592,2.0,0.9,5.0
8.864,33.061,2.9,1.6,5.0
-73.409,137.181,0,0,0
26.591,46.46,1.0,2.2,5.0
-77.045,-30.337,0,0,0
46.591,56.477,1.0,2.1,5.0
45.682,14.946,3.9,1.4,4.0
-67.955,111.141,0,0,0
-32.5,21.794,3.0,1.9,2.6
26.591,23.611,0,5.0,5.0
-5.227,-51.949,1.6,1.1,1.0
25.227,5.014,1.0,5.0,1.9
-18.864,141.651,3.3,2.6,5.0
-1.136,103.733,2.6,1.0,2.6
3.864,116.364,0,1.2,2.2
-2.955,133.636,0,2.0,5.0
-25.682,138.21,2.5,2.5,0
-6.591,35.635,2.9,2.0,0.1
19.773,12.289,1.6,3.0,0
-17.5,142.906,3.0,1.9,1.9
66.136,-134.019,1.6,1.8,3.7
61.136,94.465,1.6,1.7,5.0
9.318,37.471,3.0,0.9,5.0
16.591,44.053,2.6,1.0,5.0
-17.5,141.955,3.3,2.6,5.0
30.227,17.08,0,1.6,5.0
59.318,28.0,2.0,2.1,2.4
31.136,6.097,0,5.0,2.1
3.409,10.0,0,1.0,4.0
-5.682,-78.707,3.4,2.9,2.1
5.227,97.063,2.6,0.2,2.1
-73.409,-7.137,0,0,0
-77.5,-29.302,0,0,0
-17.045,38.47,2.6,0,0
-76.136,142.105,0,0,0
-2.5,11.122,1.0,1.6,2.3
-4.773,-80.784,3.3,4.0,4.6
27.045,21.132,0,5.0,5.0
-20.682,139.245,2.9,3.6,5.0
-86.591,-49.787,0,0,0
-14.318,39.558,2.0,1.2,2.5
36.591,86.75,2.3,1.9,5.0
-68.864,129.65,0,0,0
53.864,118.462,2.0,2.1,5.0
30.227,80.672,4.2,1.2,3.9
52.955,-87.364,0,1.5,3.8
-23.409,120.165,3.1,2.8,3.3
-24.773,117.0,2.9,2.5,5.0
13.409,12.591,2.9,3.7,3.2
72.955,119.742,0,2.1,2.6
46.136,17.018,3.4,1.6,4.5
44.318,41.197,3.6,1.4,1.7
-36.136,140.686,1.0,0.9,2.1
64.773,14.911,2.0,2.3,2.6
57.5,-112.394,0,2.2,1.1
-13.864,-76.208,1.0,2.9,0
30.682,25.865,1.6,4.2,5.0
19.318,54.072,1.6,4.6,0.3
72.5,-83.598,0,2.8,5.0
40.227,35.05,3.0,1.4,5.0
22.5,29.714,2.0,5.0,5.0
26.591,76.925,3.8,2.3,4.4
-22.955,-51.464,3.8,1.3,5.0
-23.864,127.934,0,3.0,0
2.045,-66.053,2.0,0.7,0.1
-31.136,-66.539,1.0,1.9,5.0
-33.409,23.384,3.0,1.9,2.6
-27.955,153.295,3.6,0.4,2.6
-13.409,18.187,2.9,1.9,2.1
77.955,-110.602,0,0.4,5.0
68.864,-30.21,,,
23.409,101.868,4.1,1.0,5.0
-22.5,-50.341,3.8,1.3,5.0
27.5,42.955,0,1.7,5.0
-16.591,36.474,2.9,1.2,5.0
46.591,16.844,3.4,1.6,4.5
55.227,-129.823,1.0,1.2,0.5
78.409,-66.792,,,
72.045,-53.633,,,
50.227,-79.37,1.6,1.6,4.5
7.045,100.407,4.0,1.1,2.5
64.773,138.462,2.5,2.3,5.0
2.955,21.364,1.6,0.9,3.1
31.136,-110.545,2.0,2.4,3.2
66.136,-130.654,0,3.3,3.1
14.773,77.21,3.9,1.7,3.0
42.045,-118.268,2.3,3.2,2.2
-0.227,112.812,1.6,1.2,1.8
-1.591,40.177,3.9,1.7,1.9
-20.227,-60.484,3.2,0.5,2.3
-34.773,-61.288,3.2,1.4,5.0
56.591,50.664,1.6,1.7,5.0
-28.409,-58.797,3.4,1.2,4.0
57.5,157.183,0,1.6,0.2
5.227,47.392,2.3,2.1,5.0
-1.136,-79.218,3.3,3.6,2.4
23.409,68.736,3.3,3.6,0.9
4.318,9.33,1.6,1.6,3.3
14.773,7.275,3.4,5.0,5.0
54.773,-61.31,1.0,1.6,5.0
41.591,-95.008,3.8,1.7,4.3
53.864,28.462,2.6,2.0,4.0
5.682,-5.703,1.0,1.3,1.4
-4.318,141.315,2.6,1.4,4.8
-8.864,143.265,0,0.8,5.0
12.5,1.626,3.7,2.9,1.6
-23.864,-66.446,2.0,2.2,3.7
-15.682,-61.728,3.1,0.7,1.7
25.227,31.086,0,4.7,5.0
55.682,-87.383,0,1.8,5.0
33.409,-102.779,1.0,3.0,5.0
38.409,34.148,2.0,4.0,5.0
63.864,96.447,1.0,1.6,5.0
-35.682,136.957,0,0,0
24.318,-103.817,2.5,2.8,5.0
-66.136,-63.364,0,0,0
-21.136,-41.838,4.2,1.1,5.0
-2.5,104.187,3.0,1.0,4.4
-3.864,-56.364,1.6,1.0,1.0
64.318,122.442,2.5,2.1,3.3
67.5,79.342,0,1.9,5.0
75.227,-23.168,,,
32.045,12.321,1.0,1.7,5.0
23.864,8.43,1.0,4.1,2.0
-6.136,150.342,0,0,5.0
13.864,38.338,3.3,2.2,4.7
67.5,126.711,2.3,2.6,3.2
14.318,99.48,3.4,1.0,0.3
-22.5,132.36,0,4.5,5.0
32.955,-7.568,3.0,2.5,5.0
78.409,-23.774,,,
37.5,45.501,3.4,2.3,3.4
10.682,78.0,4.1,1.1,2.6
-76.136,-104.211,0,0,0
25.227,33.092,2.3,3.5,2.9
5.682,28.973,2.5,1.4,1.2
-11.136,-52.751,0,0.7,1.5
14.773,-89.413,4.0,1.0,3.0
51.136,7.952,3.0,1.6,3.4
61.591,-76.87,0,2.3,5.0
24.318,85.892,4.2,1.1,4.6
38.864,48.35,3.3,1.4,4.6
32.955,36.757,3.4,2.7,5.0
28.864,46.878,2.3,1.8,5.0
31.591,78.284,4.0,1.4,3.0
2.045,32.913,3.8,1.3,3.1
-0.682,-67.869,0,0.5,0
24.773,112.0,4.9,1.3,5.0
-73.409,134.009,0,0,0
-78.409,114.34,0,0,0
8.409,46.548,2.9,2.0,5.0
49.773,8.438,3.6,2.0,3.2
73.864,-22.909,,,
48.409,-95.294,2.8,2.9,2.9
-8.409,17.656,1.6,1.1,5.0
16.136,37.323,3.1,3.2,4.9
1.591,41.992,3.7,2.5,2.0
-27.045,127.044,0,2.3,0.5
21.591,-2.927,1.0,5.0,5.0
66.136,109.346,1.0,2.6,4.2
12.045,41.289,3.6,1.6,1.7
-72.045,96.245,0,0,0
40.682,-86.113,4.4,1.3,5.0
66.591,88.571,1.0,1.6,2.1
37.5,118.188,3.7,2.7,5.0
49.318,26.112,3.8,1.7,3.6
-2.045,39.723,3.9,1.7,1.9
-18.409,-57.131,2.3,0.9,2.6
59.318,77.778,2.0,3.5,5.0
42.5,-99.385,2.8,1.8,5.0
45.682,132.563,3.6,3.2,3.4
58.409,-108.173,0,2.1,3.0
24.773,8.0,1.0,4.1,2.0
68.864,-98.182,0,0,5.0
19.318,77.623,3.9,1.4,5.0
-69.773,15.766,0,0,0
37.955,-85.112,4.2,1.2,5.0
52.955,34.644,2.9,1.7,4.7
-4.773,143.135,2.6,1.4,4.8
16.591,76.737,3.7,1.4,4.9
48.409,0.342,2.5,1.8,5.0
-47.045,-73.53,0,0.9,0
2.955,32.727,2.8,1.6,5.0
62.955,57.341,0,1.5,0.7
-47.955,-74.915,0,0,0
-21.591,125.366,1.0,4.5,5.0
67.5,69.868,0,3.3,2.5
66.591,-50.857,,,
39.318,101.433,2.5,1.7,5.0
27.5,-101.761,3.3,1.6,2.2
-78.864,-12.941,0,0,0
42.045,76.706,1.6,1.8,3.9
-82.5,138.462,0,0,0
-76.136,-68.211,0,0,0
48.864,-96.552,2.9,1.9,2.9
53.864,126.923,1.0,1.9,5.0
21.591,7.805,1.6,5.0,5.0
64.318,-106.744,0,1.6,0.9
2.5,20.202,1.6,0.9,3.1
21.591,48.293,1.0,2.6,5.0
24.773,-3.5,1.6,5.0,5.0
33.409,-104.411,1.6,3.4,5.0
-15.682,23.089,3.3,2.4,1.8
22.955,-13.543,1.0,3.4,5.0
73.409,-97.533,0,1.6,5.0
29.773,78.113,4.2,1.5,4.1
-22.5,125.975,1.0,4.5,5.0
5.682,13.46,1.0,0.9,5.0
9.773,-6.445,2.9,1.0,3.6
64.773,-152.308,1.6,1.9,1.3
80.227,94.667,0,1.2,5.0
-31.136,152.96,2.3,0.7,1.0
3.864,31.364,2.0,1.3,3.0
-23.409,121.648,2.5,2.7,5.0
-19.773,142.41,3.3,2.6,5.0
-16.136,24.567,3.3,2.4,1.8
31.591,39.941,1.6,2.0,5.0
65.682,-98.532,0,1.8,1.9
20.227,25.161,1.6,4.8,5.0
47.955,3.729,2.8,1.8,4.6
-20.227,24.194,2.8,3.2,2.2
0.682,99.647,2.8,0.7,1.4
63.864,168.653,0,2.9,2.4
32.5,81.525,0,1.3,5.0
57.045,-93.333,1.0,2.5,2.5
-70.227,108.806,0,0,0
14.773,48.579,2.0,1.8,5.0
-27.045,22.659,1.6,2.6,5.0
56.591,-93.501,1.0,2.5,2.5
44.318,55.775,1.0,1.6,5.0
42.045,105.433,1.0,1.2,1.3
-0.227,17.932,1.0,1.0,2.4
48.409,65.237,0,2.0,5.0
-20.227,-69.677,2.0,5.0,4.0
-32.5,24.484,2.5,1.7,2.9
46.591,-95.45,2.8,1.7,1.8
-36.591,147.221,2.0,1.1,1.6
53.409,-87.907,0,1.5,3.8
7.5,14.409,3.6,1.6,4.6
18.409,51.873,2.5,3.2,2.1
30.227,22.336,0,3.3,5.0
-29.318,133.699,1.0,2.2,1.9
34.773,85.031,0,1.1,5.0
-33.864,118.27,1.0,0.8,3.1
49.773,-87.891,0,1.4,5.0
63.409,113.07,1.6,3.2,3.3
24.318,23.154,0,5.0,5.0
-10.682,14.308,1.6,1.6,3.4
-17.5,-51.598,2.6,0.9,5.0
25.682,70.741,3.9,3.0,2.6
26.136,100.112,3.3,1.4,2.8
-82.955,-64.948,0,0,0
-11.136,26.838,1.6,1.5,1.4
67.955,-146.174,2.3,1.5,1.6
22.955,53.926,1.0,4.5,3.0
22.955,89.384,5.0,0.7,3.1
37.5,-89.571,4.2,1.3,5.0
39.773,79.082,1.6,1.3,5.0
62.955,-140.111,1.0,2.0,0.1
53.864,34.615,2.5,2.0,3.6
32.045,7.5,1.6,2.3,5.0
22.045,88.408,5.0,0.7,3.1
18.864,-87.963,2.3,0,0.4
29.318,15.607,0,2.2,5.0
14.318,-11.469,2.0,3.0,2.4
56.591,-94.325,1.0,2.5,2.5
52.5,-103.975,3.0,2.1,2.5
23.864,41.157,2.0,2.6,5.0
-71.136,40.781,0,0,0
31.591,87.87,1.0,0.9,5.0
-2.5,-44.716,2.3,1.3,0
7.955,36.183,2.8,0.7,5.0
17.955,77.96,3.9,1.5,5.0
0.227,41.992,3.4,1.5,2.4
-40.227,175.248,1.6,1.1,5.0
44.318,72.887,1.6,2.3,4.6
-10.682,-57.692,0,0.7,3.5
32.955,93.514,2.0,1.0,5.0
51.136,33.253,2.9,1.7,4.7
58.864,111.512,2.3,2.7,3.4
-83.409,96.923,0,0,0
5.227,-56.962,1.6,1.4,5.0
35.682,102.857,3.2,2.2,5.0
15.227,43.059,2.6,2.0,5.0
10.682,-84.462,4.0,1.1,1.0
47.955,96.61,1.0,1.8,4.6
66.591,150.286,0,2.5,0.4
-69.773,34.161,0,0,0
54.773,132.052,1.0,1.9,5.0
37.5,-118.76,2.0,1.9,1.6
62.045,114.194,1.6,3.2,3.3
12.045,10.67,3.2,4.6,3.3
-24.318,124.73,0,3.1,2.4
2.045,41.084,3.7,2.5,2.0
-5.227,27.797,1.0,1.1,2.2
17.045,-11.873,2.5,3.1,5.0
30.227,47.562,3.3,2.4,5.0
16.136,105.354,4.5,0.8,2.1
21.136,36.486,2.3,4.4,4.2
58.864,83.415,2.0,2.5,2.7
37.5,-121.049,3.3,1.6,1.6
-6.591,-79.949,2.6,4.5,5.0
-18.409,35.618,3.0,1.3,0
49.318,112.456,2.0,1.6,2.5
34.318,70.076,4.5,1.8,3.6
-76.591,136.957,0,0,0
32.955,-115.676,1.0,1.9,2.7
63.864,124.298,2.5,2.1,3.3
-26.136,148.146,3.0,1.2,4.4
61.136,149.922,1.0,2.1,4.4
-88.409,-147.273,0,0,0
65.227,-74.819,0,1.7,5.0
34.318,65.13,3.6,2.5,5.0
-83.864,-44.471,0,0,0
-39.773,175.869,1.6,1.1,5.0
32.955,49.73,3.9,2.6,5.0
-83.409,-128.571,0,0,0
5.682,-3.422,3.3,1.3,1.5
36.591,-102.009,3.8,2.4,5.0
-17.955,-42.675,3.6,1.4,5.0
35.682,95.031,2.3,1.1,5.0
59.318,82.222,2.0,2.5,2.7
42.5,-82.154,3.0,1.1,4.4
-67.955,143.758,0,0,0
-27.955,-50.071,3.0,0.9,5.0
-77.045,-145.618,0,0,0
-72.5,17.322,0,0,0
44.773,59.787,0,0,0
18.864,75.979,3.6,1.8,4.7
60.682,31.546,0,0,0
21.591,-82.927,3.0,0.1,0.3
61.591,-119.841,0,2.2,2.7
-30.682,-54.897,3.4,1.1,5.0
13.864,3.74,3.7,2.7,1.7
-20.682,-48.032,3.7,0.9,5.0
38.409,100.707,2.8,2.0,5.0
-27.5,23.523,1.6,2.6,5.0
21.591,56.585,1.0,4.5,5.0
18.864,36.671,3.3,5.0,4.8
41.136,96.181,2.0,1.4,5.0
67.5,80.526,0,1.9,3.2
17.955,-90.358,2.9,1.0,1.0
26.136,39.438,2.0,4.7,5.0
31.136,-106.303,2.8,2.6,5.0
40.227,115.248,2.3,3.6,5.0
-78.864,-125.882,0,0,0
39.318,21.107,1.6,1.1,0.5
-76.136,151.579,0,0,0
-33.864,-61.457,3.1,1.4,5.0
42.045,60.815,1.0,2.4,4.2
31.591,-100.118,2.9,2.3,5.0
-27.045,25.205,2.5,2.6,5.0
61.136,-107.624,0,2.0,5.0
-15.682,-49.948,2.3,1.1,5.0
69.318,-135.0,1.0,4.9,3.1
32.5,-113.812,2.6,1.6,2.7
-78.864,17.647,0,0,0
29.318,103.006,3.7,1.4,4.2
-13.864,23.377,2.5,1.3,2.4
-28.409,21.662,1.6,2.7,5.0
20.227,-1.452,2.0,5.0,5.0
-77.955,88.916,0,0,0
38.864,141.553,2.6,1.1,5.0
61.136,137.702,2.5,3.1,3.9
-75.227,128.317,0,0,0
-32.955,-63.784,3.3,1.2,5.0
12.955,78.939,3.9,1.4,5.0
65.682,119.45,1.6,3.0,2.1
15.682,99.895,3.6,1.1,1.6
34.773,91.104,2.0,1.0,5.0
1.136,114.628,2.8,1.3,4.0
45.227,-110.447,1.0,1.9,0.9
46.136,70.036,0,5.0,5.0
-47.955,-74.237,0,1.5,0.4
37.955,69.585,3.5,2.3,5.0
-15.682,-50.419,2.6,0.9,5.0
33.864,100.243,3.1,1.5,5.0
-1.136,35.183,4.1,1.3,3.1
-20.227,23.71,2.8,3.2,2.2
-73.864,76.909,0,0,0
79.318,-91.837,0,0,0
42.955,-122.995,2.6,0.9,5.0
9.773,28.542,2.5,2.2,5.0
64.318,152.791,0,4.9,4.2
-4.318,-41.643,2.8,1.6,4.1
14.773,108.188,4.8,0.9,1.6
63.409,119.155,1.6,2.9,3.4
-22.5,26.767,2.6,2.6,4.1
-0.227,-76.494,2.8,0.8,0.5
-15.227,-54.824,2.0,1.0,2.3
66.136,132.897,1.6,2.4,3.7
34.773,-106.564,1.0,3.5,3.1
-6.591,14.619,1.0,1.8,5.0
61.136,53.107,1.6,1.6,3.7
-18.409,136.972,2.8,2.4,3.3
55.227,89.204,2.6,2.6,2.4
24.773,78.5,3.8,1.5,5.0
57.5,35.493,1.0,2.1,2.7
7.5,14.867,3.6,1.6,4.6
28.864,8.547,0,5.0,2.0
-77.5,102.558,0,0,0
-2.955,13.182,1.6,1.5,5.0
66.591,-130.857,0,3.7,3.1
49.773,63.984,0,2.2,5.0
17.045,3.325,3.0,4.9,4.8
-6.136,17.567,2.3,1.0,5.0
21.591,40.488,2.9,2.6,5.0
55.227,23.894,2.6,1.9,3.2
44.773,-0.959,1.6,0.7,5.0
51.591,79.959,0,1.5,4.8
-78.864,76.471,0,0,0
10.682,105.692,3.7,0.4,2.4
71.136,77.344,0,1.9,5.0
25.227,101.281,4.2,1.1,4.1
68.409,-69.041,0,3.2,5.0
-79.773,93.191,0,0,0
-20.682,24.259,2.8,3.2,2.2
29.318,104.046,4.0,1.3,3.1
23.409,-75.165,1.6,0,
-70.227,49.701,0,0,0
-71.591,26.534,0,0,0
-7.955,20.153,0,1.0,5.0
67.045,135.728,1.6,2.5,3.0
50.682,-93.4,1.0,1.9,5.0
55.227,84.425,2.5,2.2,2.1
62.5,81.639,2.0,2.5,1.6
-12.045,-57.99,0,0.6,3.0
-33.409,122.356,0,1.0,1.6
51.136,5.783,3.1,1.7,3.2
32.045,-5.357,2.6,2.3,5.0
41.136,-81.106,3.5,1.2,5.0
63.409,177.972,0,2.5,2.0
30.682,-98.182,4.0,1.6,5.0
-27.955,21.826,0,1.9,5.0
-7.5,-63.812,0,0.8,0.6
46.591,126.495,3.0,3.1,5.0
-7.5,147.065,1.6,0,3.6
63.409,31.944,0,2.8,4.1
79.773,11.489,0,0,0
69.318,106.714,0,2.9,5.0
62.955,-162.05,1.6,2.7,0
48.864,37.241,3.1,1.5,4.7
-1.136,109.634,0,0,5.0
43.864,98.811,0,2.3,5.0
